word,2009_freq,2010_freq,2011_freq,2012_freq,2013_freq,2014_freq,2015_freq,2016_freq,2017_freq,2018_freq
nonlinear,20.0,24.0,23.0,23.0,26.0,37.0,36.0,37.0,48.0,32.0
heterog,20.0,20.0,37.0,45.0,25.0,45.0,39.0,61.0,40.0,37.0
express,20.0,25.0,38.0,32.0,30.0,23.0,28.0,20.0,20.0,26.0
inf,20.0,26.0,32.0,61.0,58.0,29.0,21.0,34.0,49.0,49.0
index,20.0,18.0,32.0,21.0,39.0,29.0,31.0,15.0,16.0,13.0
on,20.0,24.0,28.0,20.0,14.0,12.0,18.0,19.0,21.0,8.0
bal,20.0,25.0,22.0,29.0,23.0,15.0,19.0,18.0,18.0,15.0
realtim,20.0,38.0,32.0,23.0,26.0,35.0,38.0,46.0,54.0,56.0
extract,20.0,34.0,24.0,47.0,39.0,29.0,30.0,38.0,40.0,37.0
discovery,20.0,23.0,13.0,30.0,26.0,24.0,37.0,21.0,27.0,14.0
av,20.0,20.0,19.0,17.0,17.0,14.0,7.0,7.0,17.0,10.0
equilibr,20.0,27.0,33.0,20.0,23.0,27.0,16.0,16.0,13.0,11.0
bayes,20.0,24.0,22.0,83.0,98.0,36.0,41.0,39.0,41.0,32.0
mom,20.0,13.0,5.0,5.0,3.0,5.0,6.0,5.0,10.0,7.0
util,20.0,21.0,23.0,14.0,29.0,16.0,21.0,10.0,11.0,14.0
behavy,20.0,26.0,21.0,22.0,30.0,47.0,36.0,22.0,30.0,29.0
reason,20.0,19.0,33.0,22.0,57.0,32.0,26.0,20.0,21.0,26.0
count,20.0,30.0,26.0,33.0,23.0,31.0,30.0,30.0,26.0,18.0
fract,20.0,15.0,12.0,15.0,12.0,15.0,13.0,17.0,5.0,14.0
believ,20.0,15.0,19.0,29.0,67.0,17.0,16.0,11.0,11.0,11.0
span,20.0,15.0,12.0,18.0,12.0,17.0,13.0,12.0,13.0,6.0
text,20.0,33.0,26.0,49.0,42.0,46.0,48.0,79.0,77.0,104.0
noisy,20.0,22.0,15.0,19.0,23.0,11.0,16.0,18.0,18.0,18.0
siz,20.0,25.0,14.0,14.0,25.0,18.0,19.0,12.0,14.0,18.0
smal,20.0,17.0,22.0,21.0,30.0,26.0,39.0,38.0,27.0,18.0
circuit,20.0,23.0,20.0,19.0,22.0,25.0,18.0,17.0,8.0,19.0
continu,19.0,13.0,17.0,28.0,26.0,30.0,37.0,32.0,29.0,28.0
pack,19.0,18.0,13.0,8.0,19.0,17.0,13.0,13.0,10.0,8.0
engin,19.0,24.0,30.0,39.0,42.0,29.0,29.0,30.0,31.0,34.0
modul,19.0,13.0,13.0,13.0,22.0,13.0,8.0,22.0,11.0,16.0
til,19.0,11.0,10.0,6.0,5.0,7.0,6.0,1.0,3.0,2.0
mathem,19.0,21.0,14.0,19.0,13.0,14.0,5.0,16.0,10.0,11.0
norm,19.0,29.0,28.0,33.0,31.0,24.0,32.0,23.0,31.0,30.0
vert,19.0,25.0,33.0,27.0,30.0,41.0,29.0,34.0,31.0,19.0
intellig,19.0,21.0,34.0,39.0,35.0,23.0,24.0,18.0,43.0,33.0
observ,19.0,20.0,23.0,22.0,26.0,23.0,16.0,23.0,21.0,28.0
dens,19.0,19.0,23.0,28.0,18.0,25.0,37.0,26.0,46.0,39.0
vect,19.0,53.0,33.0,24.0,34.0,36.0,37.0,34.0,27.0,27.0
level,19.0,22.0,26.0,18.0,17.0,19.0,25.0,21.0,16.0,14.0
multidimend,19.0,18.0,15.0,18.0,14.0,12.0,10.0,11.0,10.0,7.0
strong,19.0,16.0,21.0,21.0,18.0,14.0,13.0,8.0,11.0,14.0
spee,18.0,11.0,21.0,14.0,14.0,14.0,13.0,6.0,10.0,12.0
genet,18.0,26.0,19.0,32.0,24.0,21.0,10.0,11.0,12.0,15.0
domain,18.0,30.0,32.0,31.0,34.0,38.0,40.0,45.0,58.0,51.0
cryptograph,18.0,25.0,20.0,14.0,13.0,21.0,11.0,5.0,8.0,9.0
context,18.0,21.0,25.0,17.0,41.0,24.0,30.0,47.0,37.0,53.0
fact,18.0,31.0,40.0,49.0,39.0,39.0,39.0,48.0,49.0,35.0
sep,18.0,27.0,30.0,19.0,22.0,21.0,26.0,26.0,28.0,19.0
stor,18.0,36.0,34.0,39.0,34.0,27.0,38.0,30.0,21.0,22.0
describ,18.0,29.0,34.0,18.0,23.0,22.0,31.0,19.0,20.0,26.0
pric,18.0,18.0,20.0,21.0,23.0,22.0,20.0,18.0,22.0,13.0
auct,18.0,16.0,19.0,31.0,17.0,14.0,16.0,7.0,10.0,7.0
frequ,18.0,35.0,29.0,29.0,35.0,35.0,29.0,31.0,23.0,9.0
resolv,18.0,16.0,23.0,21.0,14.0,14.0,17.0,23.0,24.0,9.0
threshold,18.0,15.0,18.0,12.0,14.0,8.0,9.0,10.0,3.0,7.0
squ,18.0,12.0,12.0,13.0,15.0,15.0,14.0,10.0,9.0,6.0
pair,18.0,19.0,14.0,9.0,5.0,7.0,3.0,12.0,13.0,7.0
train,18.0,14.0,24.0,10.0,17.0,22.0,54.0,44.0,69.0,91.0
beamform,18.0,32.0,15.0,14.0,37.0,27.0,25.0,15.0,19.0,14.0
chain,18.0,19.0,18.0,27.0,15.0,26.0,17.0,28.0,14.0,17.0
sery,17.0,12.0,16.0,9.0,11.0,9.0,11.0,14.0,21.0,13.0
asynchron,17.0,14.0,19.0,12.0,18.0,14.0,14.0,16.0,11.0,11.0
rad,17.0,13.0,6.0,12.0,9.0,11.0,8.0,17.0,10.0,4.0
block,17.0,25.0,24.0,37.0,19.0,27.0,28.0,35.0,20.0,22.0
embed,17.0,36.0,31.0,30.0,28.0,40.0,64.0,75.0,105.0,90.0
curv,17.0,24.0,23.0,22.0,25.0,13.0,17.0,12.0,19.0,7.0
gramm,17.0,11.0,10.0,16.0,10.0,10.0,5.0,9.0,9.0,3.0
simil,17.0,21.0,23.0,33.0,33.0,17.0,23.0,25.0,37.0,24.0
nois,17.0,23.0,28.0,28.0,36.0,32.0,23.0,32.0,21.0,19.0
pass,17.0,18.0,21.0,13.0,20.0,17.0,13.0,14.0,17.0,13.0
spect,17.0,19.0,25.0,19.0,23.0,34.0,39.0,29.0,33.0,33.0
project,17.0,32.0,30.0,37.0,32.0,44.0,33.0,29.0,33.0,17.0
view,17.0,20.0,19.0,20.0,10.0,22.0,15.0,19.0,21.0,18.0
et,17.0,26.0,10.0,2.0,8.0,6.0,1.0,3.0,1.0,3.0
strategy,17.0,27.0,16.0,35.0,22.0,21.0,11.0,20.0,16.0,14.0
compon,17.0,39.0,26.0,34.0,16.0,37.0,19.0,19.0,18.0,12.0
la,17.0,8.0,3.0,3.0,7.0,11.0,5.0,0.0,0.0,2.0
ful,17.0,19.0,24.0,23.0,18.0,11.0,17.0,37.0,32.0,29.0
synchron,17.0,23.0,23.0,20.0,19.0,16.0,21.0,26.0,17.0,19.0
comparison,17.0,28.0,25.0,38.0,45.0,26.0,31.0,40.0,32.0,20.0
num,17.0,18.0,16.0,18.0,20.0,20.0,15.0,14.0,13.0,13.0
calcul,17.0,32.0,40.0,29.0,18.0,21.0,14.0,17.0,9.0,5.0
hid,17.0,32.0,28.0,25.0,19.0,21.0,21.0,13.0,10.0,10.0
clos,16.0,17.0,10.0,7.0,15.0,13.0,11.0,8.0,14.0,11.0
three,16.0,15.0,19.0,14.0,14.0,20.0,17.0,13.0,7.0,11.0
correct,16.0,24.0,24.0,17.0,12.0,12.0,21.0,24.0,22.0,22.0
ii,16.0,15.0,10.0,15.0,10.0,13.0,9.0,11.0,10.0,5.0
concur,16.0,23.0,25.0,14.0,26.0,25.0,14.0,16.0,15.0,15.0
posit,16.0,21.0,15.0,22.0,21.0,27.0,19.0,16.0,17.0,19.0
theoret,16.0,20.0,23.0,21.0,19.0,20.0,20.0,20.0,17.0,13.0
cel,16.0,24.0,14.0,13.0,22.0,29.0,30.0,24.0,24.0,17.0
ineq,16.0,10.0,17.0,11.0,10.0,7.0,14.0,13.0,8.0,3.0
requir,16.0,20.0,21.0,14.0,17.0,21.0,11.0,15.0,22.0,12.0
assess,16.0,15.0,17.0,16.0,28.0,26.0,21.0,31.0,31.0,27.0
definit,16.0,8.0,5.0,9.0,9.0,12.0,11.0,11.0,7.0,2.0
comp,16.0,32.0,30.0,47.0,38.0,34.0,28.0,29.0,29.0,33.0
throughput,16.0,24.0,14.0,14.0,21.0,26.0,19.0,12.0,11.0,13.0
queu,15.0,23.0,13.0,6.0,10.0,14.0,10.0,9.0,6.0,9.0
termin,15.0,18.0,8.0,9.0,7.0,9.0,11.0,5.0,2.0,6.0
intern,15.0,24.0,21.0,11.0,18.0,19.0,15.0,21.0,11.0,15.0
interfac,15.0,12.0,19.0,26.0,18.0,21.0,17.0,9.0,12.0,21.0
proc,15.0,6.0,12.0,10.0,9.0,12.0,10.0,10.0,7.0,8.0
two,15.0,29.0,26.0,22.0,27.0,35.0,23.0,14.0,13.0,7.0
pres,15.0,12.0,10.0,29.0,19.0,18.0,20.0,23.0,10.0,14.0
sort,15.0,15.0,10.0,20.0,13.0,14.0,14.0,9.0,5.0,10.0
vertex,15.0,17.0,17.0,14.0,10.0,11.0,9.0,8.0,5.0,10.0
en,15.0,14.0,10.0,15.0,11.0,18.0,14.0,14.0,25.0,24.0
shap,15.0,20.0,22.0,22.0,13.0,23.0,30.0,33.0,26.0,29.0
constrain,15.0,24.0,18.0,19.0,33.0,21.0,24.0,22.0,21.0,18.0
mult,15.0,40.0,29.0,22.0,16.0,28.0,25.0,20.0,16.0,19.0
preserv,15.0,14.0,12.0,20.0,12.0,6.0,7.0,14.0,14.0,20.0
collect,15.0,61.0,19.0,20.0,19.0,14.0,20.0,27.0,16.0,17.0
categ,15.0,17.0,18.0,15.0,14.0,19.0,21.0,20.0,16.0,12.0
wiretap,15.0,28.0,15.0,10.0,8.0,10.0,12.0,13.0,5.0,4.0
selfassembl,15.0,11.0,3.0,3.0,7.0,11.0,4.0,2.0,0.0,1.0
standard,15.0,12.0,18.0,6.0,14.0,14.0,9.0,5.0,7.0,12.0
array,15.0,14.0,17.0,9.0,17.0,24.0,22.0,13.0,17.0,8.0
bit,15.0,20.0,15.0,12.0,10.0,12.0,9.0,15.0,5.0,1.0
eras,15.0,19.0,14.0,10.0,6.0,13.0,7.0,12.0,3.0,8.0
assign,14.0,21.0,10.0,13.0,13.0,22.0,9.0,10.0,12.0,4.0
biolog,14.0,22.0,6.0,8.0,8.0,14.0,7.0,4.0,5.0,5.0
divers,14.0,25.0,30.0,24.0,20.0,17.0,23.0,22.0,24.0,26.0
platform,14.0,15.0,15.0,14.0,19.0,16.0,22.0,29.0,23.0,19.0
3d,14.0,20.0,29.0,24.0,34.0,31.0,40.0,48.0,78.0,86.0
orthogon,14.0,12.0,19.0,13.0,16.0,12.0,14.0,11.0,15.0,7.0
interpret,14.0,12.0,16.0,12.0,15.0,9.0,11.0,7.0,23.0,35.0
geometry,14.0,10.0,15.0,13.0,13.0,18.0,15.0,13.0,26.0,23.0
conject,14.0,7.0,11.0,16.0,9.0,8.0,5.0,6.0,10.0,4.0
expand,14.0,11.0,17.0,23.0,20.0,9.0,13.0,6.0,8.0,12.0
transit,14.0,15.0,22.0,10.0,21.0,18.0,13.0,13.0,12.0,14.0
com,14.0,7.0,5.0,9.0,2.0,9.0,7.0,6.0,2.0,9.0
np,14.0,7.0,11.0,7.0,3.0,1.0,4.0,2.0,0.0,1.0
fault,14.0,22.0,14.0,18.0,17.0,15.0,19.0,9.0,8.0,14.0
opt,14.0,17.0,21.0,15.0,21.0,18.0,28.0,34.0,30.0,21.0
common,14.0,21.0,20.0,19.0,18.0,13.0,14.0,12.0,15.0,17.0
teach,14.0,4.0,5.0,4.0,6.0,7.0,4.0,5.0,9.0,8.0
beyond,14.0,11.0,13.0,12.0,15.0,22.0,14.0,20.0,19.0,19.0
ev,14.0,23.0,24.0,29.0,36.0,22.0,33.0,39.0,48.0,27.0
break,14.0,12.0,5.0,7.0,4.0,4.0,5.0,4.0,4.0,5.0
hash,14.0,14.0,17.0,14.0,12.0,8.0,23.0,17.0,17.0,15.0
perfect,14.0,19.0,18.0,20.0,11.0,8.0,13.0,5.0,1.0,7.0
way,14.0,20.0,23.0,33.0,17.0,18.0,13.0,21.0,13.0,8.0
vers,14.0,15.0,16.0,12.0,11.0,7.0,9.0,6.0,13.0,4.0
wavelet,14.0,24.0,12.0,22.0,14.0,10.0,14.0,13.0,12.0,3.0
soft,14.0,9.0,9.0,16.0,12.0,10.0,6.0,11.0,11.0,7.0
fix,14.0,16.0,19.0,15.0,11.0,11.0,12.0,8.0,6.0,4.0
cross,14.0,8.0,8.0,10.0,8.0,6.0,7.0,10.0,7.0,3.0
bool,14.0,17.0,40.0,14.0,13.0,16.0,17.0,11.0,13.0,4.0
root,14.0,4.0,12.0,9.0,5.0,3.0,6.0,4.0,5.0,5.0
pract,14.0,28.0,36.0,24.0,49.0,26.0,27.0,40.0,29.0,34.0
consens,14.0,14.0,26.0,17.0,21.0,21.0,25.0,19.0,14.0,22.0
tight,14.0,13.0,22.0,14.0,10.0,18.0,16.0,8.0,8.0,10.0
consist,14.0,8.0,12.0,11.0,18.0,15.0,20.0,28.0,13.0,18.0
workshop,14.0,23.0,21.0,16.0,18.0,27.0,18.0,23.0,14.0,5.0
multicast,14.0,29.0,12.0,15.0,12.0,10.0,9.0,9.0,12.0,9.0
cost,14.0,22.0,35.0,46.0,35.0,34.0,32.0,27.0,15.0,20.0
precod,14.0,14.0,16.0,14.0,14.0,15.0,16.0,10.0,9.0,7.0
dual,14.0,17.0,19.0,16.0,24.0,18.0,21.0,20.0,22.0,12.0
asymptot,14.0,23.0,20.0,19.0,19.0,19.0,14.0,14.0,18.0,12.0
coordin,14.0,25.0,35.0,30.0,32.0,28.0,28.0,22.0,19.0,23.0
symbol,13.0,19.0,18.0,21.0,10.0,13.0,13.0,21.0,14.0,11.0
vs,13.0,14.0,14.0,15.0,12.0,17.0,15.0,18.0,11.0,7.0
congest,13.0,11.0,13.0,19.0,8.0,11.0,6.0,13.0,9.0,5.0
des,13.0,14.0,5.0,6.0,6.0,8.0,3.0,1.0,3.0,2.0
assocy,13.0,31.0,13.0,25.0,26.0,19.0,24.0,18.0,16.0,18.0
neighb,13.0,19.0,17.0,15.0,23.0,14.0,15.0,19.0,13.0,16.0
ory,13.0,24.0,11.0,16.0,13.0,12.0,10.0,9.0,14.0,12.0
understand,13.0,13.0,19.0,11.0,18.0,22.0,36.0,40.0,41.0,55.0
packet,13.0,35.0,20.0,17.0,13.0,15.0,12.0,18.0,6.0,3.0
up,13.0,14.0,14.0,14.0,11.0,13.0,10.0,10.0,9.0,3.0
rang,13.0,11.0,14.0,16.0,15.0,12.0,10.0,14.0,13.0,14.0
principl,13.0,17.0,15.0,15.0,18.0,13.0,8.0,7.0,10.0,9.0
adv,13.0,20.0,12.0,17.0,22.0,23.0,13.0,23.0,15.0,22.0
trust,13.0,21.0,16.0,15.0,12.0,16.0,6.0,17.0,9.0,16.0
el,13.0,12.0,16.0,21.0,19.0,15.0,16.0,15.0,18.0,15.0
tag,13.0,13.0,8.0,8.0,14.0,13.0,11.0,19.0,15.0,7.0
edg,13.0,17.0,14.0,27.0,16.0,11.0,19.0,30.0,33.0,36.0
composit,13.0,18.0,23.0,19.0,27.0,31.0,32.0,33.0,29.0,21.0
imperfect,13.0,10.0,11.0,10.0,7.0,11.0,11.0,12.0,4.0,4.0
multihop,13.0,23.0,11.0,24.0,15.0,10.0,9.0,11.0,11.0,8.0
vot,13.0,8.0,6.0,13.0,10.0,6.0,9.0,11.0,11.0,4.0
lin,13.0,25.0,18.0,11.0,20.0,21.0,7.0,18.0,17.0,13.0
uncertainty,13.0,13.0,21.0,20.0,43.0,19.0,19.0,22.0,23.0,28.0
uniform,13.0,9.0,9.0,12.0,12.0,11.0,11.0,8.0,9.0,7.0
peer,13.0,11.0,5.0,9.0,4.0,6.0,5.0,13.0,7.0,5.0
shortest,13.0,11.0,12.0,12.0,16.0,11.0,10.0,9.0,9.0,4.0
algebr,13.0,13.0,15.0,13.0,18.0,17.0,9.0,6.0,7.0,9.0
subgraph,12.0,3.0,8.0,12.0,9.0,18.0,9.0,6.0,9.0,6.0
bet,12.0,11.0,17.0,14.0,7.0,12.0,10.0,12.0,12.0,16.0
prov,12.0,10.0,17.0,13.0,12.0,20.0,24.0,16.0,19.0,11.0
quantit,12.0,10.0,10.0,15.0,11.0,11.0,9.0,7.0,8.0,12.0
weak,12.0,21.0,12.0,20.0,12.0,11.0,18.0,23.0,26.0,22.0
inv,12.0,19.0,14.0,17.0,19.0,19.0,18.0,17.0,18.0,21.0
peertop,12.0,13.0,11.0,10.0,7.0,4.0,2.0,2.0,2.0,2.0
mak,12.0,16.0,11.0,17.0,26.0,12.0,18.0,12.0,14.0,18.0
period,12.0,9.0,14.0,13.0,17.0,5.0,9.0,2.0,1.0,6.0
largesc,12.0,6.0,24.0,21.0,27.0,23.0,50.0,49.0,46.0,36.0
rewrit,12.0,23.0,19.0,12.0,6.0,8.0,8.0,4.0,8.0,2.0
hierarchy,12.0,6.0,12.0,13.0,11.0,17.0,14.0,8.0,8.0,5.0
revisit,12.0,21.0,23.0,19.0,23.0,18.0,18.0,14.0,14.0,8.0
diagram,12.0,8.0,13.0,23.0,28.0,24.0,8.0,6.0,11.0,5.0
cut,12.0,12.0,16.0,11.0,17.0,11.0,9.0,11.0,8.0,11.0
receiv,12.0,23.0,16.0,18.0,19.0,24.0,16.0,15.0,14.0,9.0
report,12.0,21.0,15.0,16.0,23.0,25.0,16.0,18.0,19.0,24.0
label,12.0,13.0,15.0,16.0,28.0,26.0,32.0,42.0,38.0,37.0
acc,12.0,10.0,18.0,14.0,20.0,14.0,20.0,22.0,37.0,34.0
law,12.0,18.0,9.0,18.0,8.0,14.0,10.0,11.0,7.0,7.0
hierarch,12.0,22.0,33.0,35.0,26.0,29.0,40.0,55.0,38.0,47.0
structured,12.0,20.0,25.0,27.0,15.0,29.0,32.0,19.0,31.0,18.0
trac,12.0,13.0,16.0,11.0,10.0,14.0,14.0,14.0,13.0,6.0
surfac,12.0,15.0,13.0,8.0,16.0,15.0,15.0,13.0,14.0,17.0
mot,12.0,26.0,9.0,22.0,24.0,30.0,33.0,47.0,59.0,57.0
unit,12.0,14.0,15.0,13.0,11.0,13.0,13.0,21.0,23.0,16.0
within,12.0,17.0,9.0,12.0,11.0,5.0,6.0,8.0,8.0,5.0
mac,12.0,19.0,16.0,14.0,8.0,17.0,4.0,10.0,3.0,1.0
anonym,12.0,14.0,10.0,8.0,6.0,8.0,12.0,2.0,11.0,9.0
transl,12.0,7.0,17.0,8.0,14.0,22.0,30.0,55.0,66.0,68.0
asymmet,12.0,15.0,8.0,14.0,7.0,13.0,11.0,12.0,6.0,3.0
crit,12.0,22.0,28.0,13.0,18.0,16.0,14.0,10.0,9.0,15.0
heur,12.0,18.0,21.0,14.0,18.0,14.0,11.0,11.0,7.0,7.0
streaming,12.0,18.0,14.0,22.0,27.0,30.0,19.0,20.0,13.0,21.0
virt,12.0,30.0,20.0,26.0,27.0,33.0,29.0,37.0,26.0,23.0
leng,12.0,9.0,13.0,7.0,11.0,14.0,10.0,8.0,7.0,7.0
kloosterm,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methodolog,12.0,14.0,15.0,16.0,10.0,15.0,10.0,10.0,8.0,5.0
task,12.0,17.0,23.0,21.0,19.0,26.0,25.0,31.0,67.0,51.0
k,12.0,16.0,11.0,6.0,16.0,21.0,18.0,14.0,14.0,11.0
net,12.0,15.0,16.0,18.0,24.0,15.0,10.0,16.0,19.0,25.0
symmetry,12.0,19.0,12.0,6.0,4.0,5.0,10.0,7.0,1.0,5.0
build,12.0,14.0,19.0,28.0,12.0,13.0,22.0,17.0,20.0,23.0
sourcechannel,12.0,4.0,6.0,5.0,5.0,3.0,3.0,1.0,1.0,1.0
satisfact,12.0,13.0,14.0,8.0,11.0,4.0,8.0,5.0,4.0,4.0
induc,12.0,13.0,20.0,14.0,32.0,19.0,23.0,9.0,14.0,12.0
saf,12.0,13.0,12.0,11.0,7.0,19.0,11.0,22.0,22.0,25.0
sid,12.0,10.0,13.0,15.0,10.0,19.0,10.0,10.0,10.0,9.0
risk,12.0,14.0,14.0,8.0,14.0,17.0,17.0,10.0,16.0,13.0
satisfy,11.0,15.0,21.0,15.0,12.0,11.0,9.0,1.0,8.0,3.0
compact,11.0,5.0,6.0,10.0,9.0,15.0,10.0,15.0,14.0,12.0
analog,11.0,6.0,13.0,17.0,10.0,7.0,8.0,7.0,9.0,4.0
cliqu,11.0,3.0,7.0,9.0,11.0,13.0,7.0,6.0,2.0,8.0
aggreg,11.0,12.0,17.0,25.0,29.0,23.0,21.0,22.0,23.0,31.0
synthes,11.0,24.0,30.0,32.0,15.0,31.0,24.0,46.0,55.0,39.0
upd,11.0,11.0,10.0,9.0,16.0,13.0,5.0,14.0,6.0,17.0
exchang,11.0,13.0,12.0,19.0,8.0,17.0,11.0,9.0,4.0,12.0
pop,11.0,8.0,11.0,10.0,6.0,8.0,8.0,4.0,11.0,12.0
rely,11.0,18.0,17.0,20.0,18.0,16.0,21.0,23.0,22.0,16.0
intrud,11.0,19.0,10.0,12.0,6.0,12.0,1.0,4.0,6.0,8.0
loop,11.0,7.0,8.0,9.0,8.0,14.0,8.0,5.0,10.0,12.0
read,11.0,4.0,5.0,2.0,6.0,7.0,15.0,14.0,14.0,14.0
elimin,11.0,13.0,10.0,13.0,6.0,5.0,6.0,3.0,7.0,3.0
consid,11.0,14.0,4.0,9.0,4.0,7.0,9.0,2.0,8.0,10.0
pref,11.0,6.0,9.0,13.0,8.0,11.0,12.0,14.0,9.0,10.0
nash,11.0,11.0,12.0,11.0,5.0,12.0,5.0,9.0,5.0,4.0
integ,11.0,19.0,18.0,21.0,13.0,18.0,14.0,8.0,10.0,6.0
ontolog,11.0,28.0,29.0,23.0,23.0,22.0,20.0,15.0,13.0,11.0
cur,11.0,10.0,7.0,12.0,6.0,11.0,14.0,5.0,6.0,13.0
video,11.0,25.0,30.0,32.0,41.0,43.0,89.0,84.0,106.0,96.0
adhoc,11.0,18.0,13.0,16.0,8.0,5.0,8.0,2.0,4.0,3.0
funda,11.0,10.0,6.0,8.0,7.0,7.0,13.0,10.0,8.0,10.0
dec,11.0,15.0,19.0,22.0,21.0,14.0,10.0,18.0,14.0,22.0
sev,11.0,4.0,9.0,7.0,5.0,2.0,6.0,5.0,1.0,2.0
fac,11.0,36.0,35.0,20.0,33.0,27.0,51.0,54.0,74.0,72.0
pri,11.0,11.0,17.0,10.0,20.0,20.0,20.0,20.0,20.0,15.0
ergod,11.0,11.0,7.0,9.0,4.0,4.0,5.0,0.0,1.0,0.0
interv,11.0,18.0,10.0,20.0,19.0,11.0,10.0,14.0,14.0,8.0
transport,11.0,8.0,5.0,12.0,8.0,6.0,16.0,9.0,12.0,17.0
ind,11.0,20.0,12.0,21.0,18.0,27.0,10.0,12.0,16.0,10.0
permut,11.0,15.0,21.0,18.0,10.0,9.0,9.0,6.0,13.0,3.0
mov,11.0,12.0,18.0,12.0,12.0,15.0,19.0,27.0,17.0,11.0
track,10.0,23.0,21.0,34.0,30.0,40.0,54.0,59.0,59.0,52.0
ring,10.0,7.0,7.0,11.0,8.0,16.0,5.0,9.0,9.0,9.0
int,10.0,9.0,8.0,9.0,10.0,7.0,14.0,16.0,13.0,17.0
short,10.0,16.0,18.0,12.0,17.0,6.0,14.0,14.0,14.0,14.0
first,10.0,18.0,13.0,16.0,16.0,12.0,8.0,12.0,11.0,13.0
q,10.0,2.0,3.0,7.0,2.0,3.0,5.0,4.0,6.0,5.0
fre,10.0,16.0,20.0,12.0,12.0,14.0,12.0,13.0,13.0,12.0
expect,10.0,8.0,7.0,12.0,7.0,8.0,3.0,4.0,6.0,5.0
publ,10.0,28.0,20.0,21.0,25.0,25.0,24.0,22.0,20.0,18.0
challeng,10.0,17.0,20.0,22.0,29.0,32.0,32.0,42.0,43.0,71.0
rfid,10.0,16.0,8.0,4.0,3.0,2.0,3.0,2.0,3.0,1.0
pol,10.0,25.0,15.0,18.0,27.0,20.0,30.0,17.0,28.0,17.0
market,10.0,15.0,19.0,18.0,9.0,18.0,26.0,22.0,17.0,14.0
multiobject,10.0,8.0,11.0,5.0,9.0,8.0,11.0,14.0,15.0,15.0
2d,10.0,10.0,16.0,6.0,6.0,7.0,9.0,14.0,16.0,15.0
educ,10.0,8.0,3.0,8.0,10.0,12.0,7.0,10.0,12.0,11.0
downlink,10.0,17.0,21.0,12.0,13.0,15.0,13.0,23.0,16.0,10.0
der,10.0,10.0,11.0,16.0,16.0,10.0,11.0,12.0,14.0,7.0
cancel,10.0,13.0,12.0,7.0,8.0,14.0,8.0,4.0,5.0,4.0
altern,10.0,13.0,15.0,13.0,18.0,24.0,15.0,20.0,14.0,6.0
cre,10.0,13.0,11.0,4.0,13.0,11.0,13.0,17.0,14.0,8.0
par,10.0,13.0,14.0,8.0,12.0,10.0,6.0,8.0,9.0,6.0
convolv,10.0,11.0,10.0,11.0,17.0,32.0,68.0,128.0,197.0,158.0
feas,10.0,6.0,10.0,12.0,6.0,5.0,11.0,6.0,9.0,4.0
accel,10.0,10.0,10.0,11.0,13.0,11.0,21.0,25.0,29.0,31.0
provid,10.0,24.0,19.0,17.0,12.0,22.0,11.0,12.0,4.0,4.0
instruct,10.0,4.0,12.0,5.0,8.0,2.0,3.0,4.0,3.0,12.0
scenario,10.0,7.0,8.0,10.0,9.0,14.0,9.0,11.0,17.0,6.0
pap,10.0,14.0,11.0,15.0,7.0,12.0,10.0,11.0,7.0,3.0
diffus,10.0,9.0,19.0,27.0,33.0,20.0,24.0,14.0,23.0,9.0
introduc,10.0,21.0,10.0,8.0,16.0,15.0,11.0,8.0,6.0,7.0
chang,10.0,12.0,11.0,12.0,15.0,19.0,10.0,21.0,13.0,12.0
review,10.0,12.0,16.0,34.0,22.0,39.0,32.0,45.0,38.0,32.0
tot,10.0,9.0,6.0,9.0,9.0,10.0,12.0,7.0,1.0,8.0
doubl,10.0,12.0,12.0,12.0,7.0,13.0,16.0,13.0,10.0,6.0
person,10.0,9.0,16.0,20.0,20.0,24.0,23.0,39.0,37.0,45.0
monit,10.0,18.0,23.0,15.0,29.0,23.0,18.0,30.0,25.0,23.0
regim,10.0,5.0,7.0,8.0,1.0,5.0,1.0,2.0,2.0,3.0
wid,10.0,8.0,11.0,4.0,5.0,5.0,6.0,6.0,12.0,8.0
execut,10.0,11.0,20.0,13.0,7.0,7.0,9.0,12.0,11.0,23.0
explicit,10.0,14.0,11.0,9.0,8.0,6.0,14.0,7.0,6.0,15.0
greedy,10.0,9.0,7.0,16.0,13.0,8.0,5.0,9.0,9.0,6.0
hypothes,10.0,6.0,11.0,11.0,6.0,13.0,5.0,6.0,8.0,4.0
busy,10.0,16.0,13.0,19.0,15.0,9.0,7.0,5.0,2.0,7.0
four,10.0,13.0,6.0,10.0,8.0,11.0,2.0,13.0,10.0,3.0
manet,10.0,13.0,9.0,16.0,16.0,7.0,1.0,3.0,2.0,0.0
dict,10.0,16.0,16.0,14.0,17.0,20.0,24.0,17.0,17.0,6.0
load,10.0,11.0,11.0,19.0,20.0,24.0,14.0,15.0,16.0,15.0
domin,10.0,12.0,9.0,12.0,15.0,15.0,12.0,13.0,14.0,4.0
phas,10.0,18.0,16.0,15.0,32.0,24.0,19.0,28.0,19.0,21.0
freedom,10.0,11.0,26.0,17.0,15.0,13.0,8.0,9.0,3.0,1.0
aspect,10.0,11.0,18.0,15.0,8.0,16.0,8.0,13.0,10.0,7.0
individ,10.0,12.0,8.0,7.0,11.0,11.0,8.0,9.0,4.0,14.0
