word,2009_freq,2010_freq,2011_freq,2012_freq,2013_freq,2014_freq,2015_freq,2016_freq,2017_freq,2018_freq
value,19.0,19.0,31.0,20.0,25.0,22.0,24.0,20.0,24.0,21.0
combine,19.0,12.0,19.0,22.0,19.0,15.0,21.0,29.0,19.0,30.0
tile,19.0,11.0,10.0,5.0,5.0,7.0,6.0,1.0,3.0,2.0
count,18.0,29.0,19.0,28.0,17.0,25.0,24.0,26.0,24.0,18.0
speed,18.0,11.0,21.0,14.0,14.0,14.0,13.0,6.0,10.0,12.0
technique,18.0,49.0,29.0,50.0,38.0,26.0,22.0,19.0,7.0,11.0
threshold,18.0,15.0,18.0,12.0,14.0,8.0,9.0,10.0,3.0,7.0
pair,18.0,19.0,14.0,9.0,5.0,7.0,3.0,12.0,13.0,7.0
heterogeneous,18.0,18.0,34.0,41.0,23.0,43.0,37.0,55.0,36.0,33.0
train,18.0,14.0,23.0,10.0,15.0,22.0,50.0,43.0,67.0,87.0
belief,18.0,13.0,18.0,27.0,63.0,14.0,14.0,9.0,11.0,10.0
dimension,18.0,19.0,25.0,12.0,20.0,23.0,20.0,19.0,16.0,12.0
interaction,18.0,24.0,9.0,10.0,18.0,24.0,18.0,22.0,25.0,12.0
solution,18.0,22.0,30.0,23.0,27.0,23.0,21.0,13.0,19.0,15.0
physical,18.0,15.0,7.0,15.0,18.0,13.0,17.0,27.0,17.0,15.0
beamforming,18.0,28.0,15.0,13.0,37.0,26.0,23.0,14.0,19.0,13.0
classical,18.0,11.0,10.0,9.0,10.0,10.0,6.0,9.0,9.0,7.0
path,18.0,20.0,27.0,27.0,24.0,27.0,34.0,29.0,26.0,29.0
moments,18.0,6.0,4.0,4.0,1.0,3.0,3.0,2.0,4.0,5.0
auction,18.0,16.0,19.0,31.0,17.0,14.0,16.0,7.0,10.0,7.0
price,18.0,18.0,20.0,21.0,23.0,22.0,19.0,18.0,22.0,13.0
cyclic,18.0,16.0,18.0,19.0,14.0,15.0,19.0,10.0,10.0,6.0
square,18.0,12.0,12.0,13.0,15.0,15.0,13.0,10.0,9.0,6.0
content,18.0,28.0,15.0,31.0,21.0,30.0,29.0,36.0,30.0,40.0
statistics,18.0,12.0,9.0,11.0,8.0,4.0,12.0,7.0,7.0,5.0
span,17.0,8.0,4.0,9.0,7.0,12.0,7.0,9.0,6.0,3.0
genetic,17.0,25.0,18.0,32.0,22.0,21.0,10.0,11.0,12.0,15.0
prediction,17.0,28.0,26.0,40.0,36.0,54.0,58.0,72.0,77.0,118.0
open,17.0,20.0,20.0,20.0,17.0,18.0,18.0,30.0,22.0,29.0
noise,17.0,23.0,28.0,28.0,36.0,32.0,23.0,32.0,21.0,19.0
natural,17.0,13.0,13.0,21.0,23.0,33.0,24.0,19.0,40.0,37.0
block,17.0,25.0,24.0,37.0,18.0,27.0,28.0,32.0,18.0,21.0
formulas,17.0,7.0,6.0,8.0,2.0,4.0,2.0,4.0,1.0,5.0
hide,17.0,32.0,28.0,25.0,19.0,21.0,21.0,13.0,10.0,10.0
chain,17.0,19.0,18.0,27.0,15.0,26.0,17.0,28.0,14.0,17.0
strategy,17.0,27.0,16.0,35.0,22.0,21.0,11.0,20.0,16.0,14.0
generation,17.0,46.0,33.0,42.0,30.0,31.0,45.0,54.0,75.0,80.0
balance,17.0,22.0,18.0,25.0,21.0,13.0,17.0,16.0,17.0,12.0
la,17.0,8.0,3.0,3.0,7.0,11.0,5.0,0.0,0.0,2.0
condition,17.0,16.0,22.0,23.0,29.0,19.0,13.0,21.0,20.0,8.0
spectral,17.0,18.0,24.0,19.0,23.0,30.0,39.0,28.0,32.0,29.0
one,17.0,22.0,24.0,17.0,14.0,11.0,15.0,18.0,19.0,8.0
solutions,17.0,25.0,13.0,16.0,14.0,13.0,13.0,14.0,12.0,11.0
degree,17.0,8.0,16.0,15.0,10.0,15.0,14.0,9.0,7.0,9.0
asynchronous,17.0,13.0,18.0,12.0,18.0,14.0,13.0,15.0,11.0,11.0
different,17.0,19.0,15.0,15.0,14.0,12.0,13.0,15.0,5.0,13.0
similarity,17.0,16.0,16.0,29.0,31.0,15.0,18.0,22.0,30.0,21.0
human,17.0,39.0,24.0,22.0,33.0,28.0,36.0,45.0,55.0,64.0
method,17.0,26.0,18.0,32.0,25.0,22.0,19.0,15.0,22.0,17.0
memory,17.0,26.0,28.0,32.0,27.0,37.0,28.0,50.0,39.0,54.0
series,16.0,11.0,14.0,9.0,10.0,8.0,11.0,13.0,20.0,12.0
abstract,16.0,69.0,27.0,17.0,13.0,19.0,9.0,15.0,14.0,10.0
storage,16.0,29.0,30.0,32.0,30.0,23.0,34.0,26.0,17.0,15.0
exploration,16.0,8.0,5.0,13.0,6.0,19.0,13.0,25.0,28.0,30.0
vector,16.0,39.0,24.0,19.0,25.0,29.0,27.0,20.0,16.0,19.0
three,16.0,15.0,19.0,14.0,14.0,20.0,17.0,13.0,7.0,11.0
segmentation,16.0,21.0,19.0,29.0,26.0,29.0,56.0,93.0,105.0,123.0
et,16.0,26.0,10.0,2.0,8.0,6.0,1.0,2.0,1.0,3.0
kernel,16.0,16.0,17.0,15.0,25.0,27.0,26.0,28.0,23.0,19.0
throughput,16.0,24.0,14.0,14.0,21.0,26.0,19.0,12.0,11.0,13.0
differential,16.0,15.0,27.0,36.0,20.0,24.0,25.0,21.0,27.0,19.0
encode,16.0,14.0,9.0,10.0,18.0,18.0,16.0,12.0,13.0,22.0
polynomials,16.0,15.0,13.0,4.0,9.0,11.0,14.0,3.0,12.0,3.0
temporal,16.0,31.0,30.0,29.0,31.0,33.0,44.0,40.0,40.0,42.0
database,15.0,15.0,20.0,20.0,18.0,16.0,14.0,12.0,12.0,12.0
paths,15.0,19.0,13.0,18.0,19.0,10.0,16.0,11.0,16.0,12.0
queue,15.0,23.0,13.0,6.0,10.0,14.0,10.0,9.0,6.0,9.0
behavior,15.0,20.0,15.0,14.0,24.0,34.0,23.0,17.0,20.0,18.0
pack,15.0,15.0,11.0,8.0,10.0,13.0,9.0,11.0,9.0,3.0
probability,15.0,22.0,24.0,27.0,48.0,25.0,21.0,14.0,11.0,10.0
two,15.0,29.0,26.0,22.0,27.0,35.0,23.0,14.0,13.0,7.0
vertex,15.0,17.0,17.0,14.0,10.0,11.0,9.0,8.0,5.0,10.0
string,15.0,22.0,13.0,12.0,11.0,18.0,8.0,11.0,13.0,6.0
constrain,15.0,24.0,18.0,19.0,33.0,21.0,24.0,22.0,21.0,18.0
view,15.0,20.0,19.0,19.0,10.0,22.0,14.0,19.0,21.0,18.0
part,15.0,17.0,21.0,25.0,15.0,25.0,13.0,19.0,22.0,10.0
sort,15.0,14.0,10.0,20.0,13.0,14.0,13.0,9.0,5.0,10.0
robot,15.0,13.0,13.0,13.0,14.0,15.0,14.0,31.0,27.0,34.0
faster,15.0,15.0,11.0,23.0,12.0,24.0,15.0,11.0,17.0,10.0
base,15.0,24.0,22.0,24.0,27.0,24.0,18.0,21.0,20.0,21.0
measurement,15.0,11.0,14.0,14.0,12.0,13.0,10.0,16.0,13.0,10.0
proceed,15.0,26.0,29.0,22.0,24.0,25.0,19.0,18.0,10.0,3.0
array,15.0,14.0,17.0,9.0,17.0,24.0,22.0,13.0,17.0,8.0
hash,14.0,14.0,17.0,14.0,12.0,8.0,23.0,17.0,17.0,15.0
ii,14.0,13.0,9.0,14.0,9.0,12.0,8.0,10.0,8.0,3.0
maximal,14.0,12.0,15.0,7.0,10.0,8.0,14.0,7.0,6.0,5.0
exponential,14.0,15.0,11.0,11.0,11.0,8.0,8.0,7.0,7.0,4.0
numerical,14.0,11.0,9.0,15.0,15.0,16.0,14.0,12.0,7.0,9.0
log,14.0,13.0,14.0,6.0,8.0,9.0,18.0,8.0,11.0,12.0
independent,14.0,19.0,11.0,14.0,20.0,23.0,15.0,10.0,14.0,8.0
sequential,14.0,22.0,19.0,17.0,20.0,22.0,19.0,9.0,23.0,23.0
versus,14.0,12.0,16.0,12.0,11.0,7.0,9.0,6.0,13.0,4.0
resolution,14.0,13.0,18.0,14.0,10.0,12.0,12.0,16.0,21.0,9.0
boolean,14.0,17.0,40.0,13.0,13.0,16.0,17.0,10.0,13.0,4.0
fix,14.0,16.0,18.0,12.0,11.0,10.0,10.0,7.0,5.0,1.0
common,14.0,21.0,19.0,17.0,17.0,12.0,14.0,10.0,15.0,15.0
lattice,14.0,20.0,18.0,18.0,9.0,16.0,10.0,6.0,10.0,6.0
root,14.0,4.0,12.0,9.0,5.0,3.0,6.0,4.0,5.0,5.0
consensus,14.0,14.0,26.0,16.0,21.0,21.0,25.0,19.0,14.0,22.0
transformation,14.0,14.0,17.0,16.0,17.0,13.0,9.0,14.0,5.0,10.0
soft,14.0,9.0,9.0,15.0,12.0,10.0,6.0,11.0,11.0,7.0
achievable,14.0,18.0,27.0,13.0,6.0,6.0,12.0,6.0,5.0,3.0
comparison,14.0,25.0,19.0,36.0,41.0,25.0,22.0,36.0,30.0,18.0
perfect,14.0,18.0,16.0,17.0,9.0,8.0,12.0,4.0,1.0,4.0
erasure,14.0,18.0,11.0,7.0,6.0,10.0,7.0,7.0,3.0,5.0
np,14.0,7.0,11.0,7.0,3.0,1.0,4.0,2.0,0.0,1.0
workshop,14.0,23.0,21.0,16.0,18.0,27.0,16.0,23.0,12.0,5.0
cross,14.0,8.0,8.0,10.0,8.0,6.0,7.0,10.0,7.0,2.0
formal,14.0,23.0,39.0,23.0,19.0,26.0,15.0,32.0,11.0,9.0
equilibria,14.0,11.0,20.0,9.0,10.0,16.0,8.0,6.0,6.0,6.0
selfassembly,14.0,10.0,3.0,3.0,7.0,8.0,3.0,2.0,0.0,1.0
shape,14.0,20.0,22.0,22.0,13.0,23.0,30.0,33.0,26.0,29.0
break,14.0,12.0,5.0,7.0,4.0,4.0,5.0,4.0,5.0,5.0
conjecture,14.0,7.0,11.0,16.0,9.0,8.0,5.0,6.0,10.0,4.0
3d,14.0,20.0,29.0,24.0,34.0,31.0,40.0,48.0,78.0,86.0
fault,14.0,22.0,14.0,18.0,17.0,15.0,19.0,9.0,8.0,14.0
beyond,14.0,11.0,13.0,12.0,15.0,22.0,14.0,20.0,19.0,19.0
computations,13.0,10.0,13.0,7.0,6.0,3.0,9.0,6.0,7.0,6.0
mechanisms,13.0,15.0,16.0,20.0,13.0,10.0,17.0,15.0,8.0,8.0
calculus,13.0,28.0,29.0,28.0,14.0,19.0,11.0,14.0,7.0,5.0
multihop,13.0,23.0,11.0,24.0,15.0,10.0,9.0,11.0,11.0,8.0
wiretap,13.0,26.0,14.0,10.0,8.0,10.0,11.0,13.0,5.0,4.0
curve,13.0,20.0,21.0,22.0,22.0,12.0,15.0,8.0,13.0,7.0
domain,13.0,22.0,22.0,20.0,21.0,36.0,31.0,37.0,43.0,44.0
interactive,13.0,21.0,23.0,23.0,17.0,18.0,21.0,24.0,21.0,34.0
line,13.0,25.0,17.0,11.0,18.0,18.0,7.0,18.0,16.0,13.0
modulation,13.0,10.0,18.0,13.0,20.0,18.0,17.0,11.0,13.0,9.0
way,13.0,19.0,22.0,33.0,16.0,16.0,11.0,19.0,13.0,6.0
orthogonal,13.0,12.0,18.0,10.0,15.0,10.0,12.0,11.0,13.0,5.0
connectivity,13.0,15.0,22.0,20.0,18.0,14.0,15.0,7.0,9.0,11.0
scalable,13.0,14.0,18.0,23.0,29.0,34.0,34.0,45.0,22.0,34.0
peer,13.0,11.0,5.0,9.0,4.0,6.0,5.0,13.0,7.0,5.0
equations,13.0,15.0,19.0,19.0,18.0,18.0,10.0,14.0,8.0,10.0
graphical,13.0,9.0,18.0,17.0,18.0,12.0,8.0,7.0,10.0,8.0
degrees,13.0,13.0,28.0,19.0,16.0,9.0,10.0,8.0,3.0,1.0
des,13.0,14.0,5.0,6.0,6.0,8.0,3.0,1.0,3.0,2.0
vote,13.0,7.0,5.0,12.0,8.0,6.0,9.0,10.0,10.0,4.0
shortest,13.0,11.0,12.0,12.0,16.0,11.0,10.0,9.0,9.0,4.0
continuous,13.0,7.0,10.0,24.0,22.0,26.0,29.0,25.0,24.0,23.0
upper,13.0,14.0,14.0,14.0,11.0,13.0,10.0,9.0,9.0,2.0
trust,13.0,20.0,14.0,15.0,12.0,15.0,6.0,17.0,9.0,15.0
unify,13.0,25.0,16.0,13.0,20.0,23.0,22.0,29.0,18.0,25.0
imperfect,13.0,10.0,11.0,10.0,7.0,10.0,10.0,12.0,4.0,4.0
vs,13.0,14.0,14.0,15.0,12.0,17.0,15.0,18.0,11.0,7.0
relate,13.0,13.0,17.0,9.0,14.0,8.0,8.0,10.0,9.0,12.0
distributions,13.0,15.0,21.0,16.0,20.0,15.0,14.0,16.0,18.0,10.0
families,13.0,7.0,7.0,6.0,6.0,5.0,2.0,10.0,4.0,1.0
understand,13.0,13.0,19.0,10.0,18.0,22.0,36.0,40.0,41.0,55.0
technologies,13.0,10.0,9.0,7.0,9.0,15.0,8.0,8.0,9.0,2.0
wavelet,13.0,22.0,11.0,17.0,11.0,8.0,10.0,12.0,11.0,3.0
agent,13.0,20.0,26.0,15.0,14.0,18.0,9.0,13.0,8.0,7.0
cost,13.0,21.0,32.0,46.0,35.0,31.0,31.0,27.0,15.0,20.0
efficiency,13.0,11.0,21.0,21.0,30.0,30.0,28.0,30.0,16.0,14.0
maximization,13.0,10.0,19.0,24.0,15.0,19.0,20.0,25.0,24.0,14.0
robustness,13.0,4.0,9.0,10.0,10.0,11.0,9.0,9.0,14.0,23.0
tag,13.0,13.0,8.0,8.0,13.0,12.0,11.0,18.0,12.0,7.0
geometry,13.0,9.0,15.0,13.0,13.0,18.0,14.0,13.0,20.0,23.0
journals,13.0,3.0,5.0,2.0,4.0,1.0,4.0,2.0,1.0,3.0
extraction,13.0,26.0,17.0,36.0,25.0,21.0,23.0,24.0,28.0,31.0
optical,13.0,13.0,16.0,12.0,17.0,16.0,26.0,24.0,25.0,16.0
cooperation,13.0,17.0,16.0,21.0,20.0,12.0,9.0,11.0,10.0,7.0
product,13.0,21.0,17.0,18.0,20.0,13.0,18.0,9.0,11.0,13.0
range,13.0,10.0,14.0,16.0,15.0,12.0,10.0,14.0,13.0,14.0
edge,13.0,17.0,14.0,27.0,16.0,11.0,19.0,30.0,33.0,36.0
modular,13.0,10.0,9.0,8.0,8.0,12.0,6.0,14.0,8.0,10.0
transition,13.0,13.0,18.0,8.0,17.0,11.0,8.0,8.0,8.0,9.0
complete,13.0,19.0,9.0,15.0,10.0,7.0,15.0,7.0,8.0,8.0
diversity,13.0,22.0,25.0,22.0,16.0,13.0,18.0,14.0,15.0,10.0
tight,12.0,12.0,21.0,12.0,10.0,11.0,15.0,3.0,4.0,9.0
length,12.0,9.0,13.0,7.0,11.0,14.0,10.0,8.0,7.0,7.0
algebra,12.0,11.0,15.0,13.0,17.0,16.0,9.0,6.0,7.0,9.0
characterization,12.0,21.0,18.0,22.0,20.0,20.0,13.0,14.0,11.0,17.0
asymmetric,12.0,13.0,8.0,13.0,7.0,13.0,10.0,12.0,6.0,3.0
cut,12.0,12.0,15.0,11.0,17.0,11.0,9.0,11.0,7.0,11.0
full,12.0,14.0,16.0,14.0,10.0,7.0,9.0,13.0,8.0,10.0
net,12.0,15.0,16.0,18.0,24.0,15.0,10.0,16.0,19.0,24.0
improvement,12.0,10.0,13.0,22.0,12.0,15.0,4.0,10.0,9.0,4.0
side,12.0,10.0,13.0,15.0,10.0,19.0,10.0,10.0,10.0,9.0
task,12.0,17.0,22.0,20.0,19.0,26.0,24.0,31.0,65.0,48.0
largescale,12.0,6.0,24.0,21.0,27.0,23.0,50.0,49.0,46.0,36.0
measurements,12.0,8.0,10.0,11.0,17.0,12.0,18.0,9.0,17.0,5.0
kloosterman,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cryptography,12.0,11.0,14.0,5.0,10.0,12.0,5.0,4.0,3.0,5.0
uniform,12.0,9.0,7.0,10.0,12.0,7.0,9.0,7.0,7.0,7.0
form,12.0,11.0,17.0,11.0,5.0,10.0,8.0,10.0,6.0,5.0
utility,12.0,11.0,10.0,10.0,19.0,9.0,13.0,5.0,6.0,10.0
peertopeer,12.0,13.0,11.0,10.0,7.0,4.0,2.0,2.0,2.0,2.0
density,12.0,4.0,15.0,11.0,11.0,14.0,13.0,10.0,18.0,9.0
text,12.0,25.0,16.0,31.0,30.0,30.0,23.0,48.0,56.0,79.0
apply,12.0,19.0,18.0,21.0,19.0,12.0,15.0,17.0,15.0,12.0
mathematical,12.0,14.0,9.0,12.0,11.0,12.0,4.0,12.0,8.0,6.0
component,12.0,24.0,17.0,25.0,12.0,23.0,14.0,13.0,10.0,5.0
cycle,12.0,19.0,18.0,11.0,11.0,16.0,13.0,13.0,12.0,11.0
teach,12.0,4.0,5.0,4.0,6.0,6.0,3.0,4.0,6.0,7.0
extension,12.0,14.0,15.0,5.0,10.0,10.0,10.0,10.0,4.0,8.0
revisit,12.0,21.0,23.0,19.0,23.0,18.0,18.0,14.0,14.0,8.0
node,12.0,18.0,15.0,15.0,10.0,15.0,11.0,9.0,9.0,7.0
development,12.0,33.0,30.0,45.0,31.0,37.0,17.0,18.0,34.0,23.0
equivalence,12.0,14.0,12.0,9.0,21.0,9.0,11.0,9.0,5.0,4.0
rat,12.0,23.0,20.0,17.0,19.0,11.0,23.0,18.0,12.0,14.0
k,12.0,16.0,11.0,6.0,16.0,21.0,18.0,14.0,14.0,11.0
plane,12.0,11.0,7.0,11.0,4.0,8.0,7.0,7.0,9.0,2.0
cell,12.0,17.0,9.0,7.0,18.0,21.0,23.0,18.0,9.0,15.0
errors,12.0,5.0,14.0,11.0,10.0,5.0,6.0,13.0,4.0,13.0
physics,12.0,6.0,6.0,8.0,4.0,5.0,5.0,7.0,7.0,6.0
congestion,12.0,11.0,12.0,17.0,7.0,6.0,6.0,9.0,8.0,4.0
quantitative,12.0,9.0,10.0,15.0,11.0,11.0,9.0,6.0,8.0,11.0
label,12.0,12.0,15.0,16.0,28.0,26.0,31.0,42.0,38.0,37.0
variable,12.0,11.0,18.0,9.0,14.0,12.0,8.0,6.0,10.0,3.0
surface,12.0,15.0,13.0,8.0,16.0,15.0,15.0,13.0,14.0,17.0
community,12.0,6.0,16.0,20.0,32.0,20.0,29.0,22.0,22.0,16.0
version,12.0,22.0,24.0,21.0,24.0,30.0,27.0,26.0,24.0,18.0
completion,12.0,9.0,13.0,9.0,11.0,15.0,14.0,13.0,20.0,18.0
identification,12.0,24.0,24.0,20.0,28.0,32.0,30.0,30.0,49.0,29.0
risk,12.0,14.0,14.0,8.0,14.0,17.0,17.0,10.0,16.0,13.0
effective,12.0,23.0,21.0,29.0,14.0,13.0,23.0,19.0,21.0,18.0
rewrite,12.0,22.0,18.0,11.0,6.0,8.0,7.0,3.0,7.0,1.0
relations,12.0,14.0,9.0,14.0,8.0,15.0,17.0,12.0,14.0,12.0
make,12.0,15.0,13.0,20.0,26.0,14.0,19.0,13.0,17.0,17.0
build,12.0,14.0,20.0,27.0,13.0,14.0,23.0,17.0,20.0,23.0
report,12.0,19.0,15.0,16.0,23.0,25.0,16.0,18.0,19.0,24.0
satisfaction,12.0,13.0,14.0,8.0,11.0,4.0,8.0,5.0,3.0,4.0
regions,12.0,16.0,12.0,6.0,5.0,10.0,4.0,5.0,6.0,6.0
recommendation,12.0,5.0,8.0,13.0,20.0,14.0,14.0,19.0,23.0,23.0
dimensional,12.0,15.0,12.0,6.0,15.0,12.0,17.0,18.0,11.0,9.0
assessment,12.0,12.0,9.0,10.0,19.0,20.0,10.0,21.0,23.0,17.0
sourcechannel,12.0,4.0,6.0,5.0,5.0,3.0,3.0,1.0,1.0,1.0
within,12.0,17.0,9.0,12.0,11.0,5.0,6.0,8.0,8.0,5.0
embed,12.0,27.0,22.0,23.0,23.0,32.0,44.0,39.0,57.0,50.0
integrate,12.0,23.0,13.0,25.0,21.0,21.0,18.0,20.0,28.0,19.0
hardness,11.0,7.0,11.0,12.0,9.0,8.0,9.0,5.0,10.0,5.0
adaptation,11.0,10.0,7.0,17.0,20.0,13.0,10.0,30.0,27.0,34.0
international,11.0,16.0,18.0,9.0,15.0,14.0,12.0,16.0,7.0,8.0
journal,11.0,4.0,3.0,8.0,3.0,2.0,2.0,3.0,3.0,1.0
multicast,11.0,24.0,9.0,11.0,7.0,7.0,5.0,6.0,7.0,6.0
context,11.0,14.0,17.0,10.0,31.0,14.0,17.0,25.0,21.0,31.0
pass,11.0,7.0,13.0,10.0,9.0,13.0,11.0,11.0,7.0,5.0
symbolic,11.0,12.0,14.0,15.0,7.0,9.0,7.0,17.0,11.0,7.0
uncertainty,11.0,11.0,17.0,19.0,39.0,16.0,18.0,18.0,19.0,26.0
trace,11.0,13.0,15.0,10.0,10.0,11.0,12.0,14.0,12.0,6.0
better,11.0,11.0,15.0,11.0,7.0,10.0,10.0,11.0,11.0,15.0
comment,11.0,7.0,3.0,7.0,2.0,5.0,3.0,5.0,0.0,6.0
positive,11.0,10.0,6.0,7.0,8.0,10.0,6.0,8.0,7.0,8.0
logics,11.0,19.0,22.0,13.0,3.0,13.0,10.0,1.0,7.0,4.0
rational,11.0,10.0,6.0,7.0,11.0,10.0,4.0,9.0,7.0,4.0
compact,11.0,4.0,4.0,10.0,8.0,12.0,7.0,13.0,12.0,12.0
update,11.0,11.0,9.0,9.0,15.0,13.0,5.0,14.0,6.0,17.0
intrusion,11.0,15.0,9.0,11.0,6.0,11.0,1.0,3.0,3.0,8.0
nash,11.0,11.0,12.0,11.0,5.0,12.0,5.0,9.0,5.0,4.0
mac,11.0,17.0,16.0,13.0,7.0,17.0,4.0,9.0,2.0,1.0
location,11.0,25.0,16.0,19.0,21.0,15.0,14.0,15.0,19.0,13.0
factor,11.0,20.0,21.0,29.0,18.0,16.0,16.0,21.0,23.0,14.0
property,11.0,10.0,14.0,9.0,10.0,13.0,10.0,8.0,6.0,4.0
stable,11.0,22.0,18.0,15.0,21.0,18.0,19.0,3.0,11.0,13.0
requirements,11.0,16.0,17.0,11.0,10.0,17.0,7.0,9.0,19.0,11.0
optimality,11.0,8.0,11.0,9.0,10.0,11.0,10.0,6.0,1.0,6.0
visual,11.0,13.0,17.0,20.0,18.0,22.0,42.0,73.0,93.0,101.0
bite,11.0,12.0,12.0,7.0,9.0,7.0,5.0,11.0,4.0,1.0
plan,11.0,14.0,59.0,34.0,45.0,38.0,26.0,49.0,36.0,48.0
equation,11.0,19.0,8.0,6.0,2.0,8.0,9.0,2.0,6.0,5.0
hierarchical,11.0,22.0,33.0,34.0,25.0,28.0,39.0,53.0,38.0,45.0
outage,11.0,16.0,12.0,7.0,4.0,15.0,3.0,4.0,12.0,4.0
topology,11.0,16.0,10.0,7.0,17.0,14.0,18.0,8.0,17.0,7.0
correlation,11.0,9.0,12.0,10.0,17.0,14.0,12.0,23.0,21.0,11.0
adhoc,11.0,18.0,13.0,16.0,8.0,5.0,8.0,2.0,4.0,3.0
architectures,11.0,15.0,19.0,8.0,12.0,21.0,19.0,22.0,20.0,26.0
hard,10.0,9.0,12.0,8.0,12.0,12.0,11.0,14.0,19.0,8.0
grammar,10.0,6.0,3.0,7.0,4.0,6.0,1.0,3.0,6.0,1.0
phase,10.0,18.0,16.0,15.0,32.0,24.0,18.0,28.0,18.0,21.0
exchange,10.0,11.0,12.0,17.0,7.0,15.0,10.0,9.0,3.0,12.0
close,10.0,13.0,9.0,5.0,7.0,4.0,8.0,4.0,4.0,2.0
csit,10.0,4.0,5.0,16.0,12.0,10.0,6.0,6.0,3.0,1.0
ergodic,10.0,11.0,7.0,9.0,4.0,4.0,5.0,0.0,1.0,0.0
challenge,10.0,17.0,20.0,22.0,29.0,32.0,32.0,42.0,43.0,71.0
diffusion,10.0,8.0,18.0,25.0,28.0,18.0,24.0,13.0,16.0,9.0
evolution,10.0,16.0,33.0,22.0,32.0,23.0,23.0,20.0,26.0,13.0
multiobjective,10.0,7.0,11.0,5.0,8.0,6.0,5.0,10.0,14.0,12.0
loop,10.0,5.0,7.0,6.0,6.0,13.0,8.0,4.0,9.0,11.0
free,10.0,14.0,20.0,12.0,10.0,14.0,12.0,12.0,12.0,11.0
sit,10.0,10.0,15.0,12.0,13.0,10.0,9.0,6.0,4.0,5.0
q,10.0,2.0,3.0,7.0,2.0,3.0,5.0,4.0,6.0,5.0
monitor,10.0,17.0,23.0,15.0,29.0,22.0,18.0,29.0,25.0,23.0
assignment,10.0,17.0,7.0,11.0,11.0,17.0,8.0,6.0,9.0,3.0
radar,10.0,8.0,2.0,8.0,5.0,7.0,5.0,10.0,5.0,2.0
inequalities,10.0,3.0,8.0,4.0,5.0,4.0,9.0,6.0,3.0,2.0
video,10.0,21.0,27.0,26.0,41.0,35.0,67.0,65.0,82.0,78.0
composition,10.0,5.0,12.0,11.0,18.0,14.0,13.0,10.0,14.0,5.0
review,10.0,11.0,16.0,34.0,21.0,39.0,32.0,45.0,37.0,31.0
description,10.0,12.0,26.0,7.0,2.0,7.0,7.0,4.0,3.0,11.0
satisfiability,10.0,12.0,17.0,11.0,9.0,7.0,9.0,1.0,8.0,3.0
experience,10.0,9.0,7.0,6.0,14.0,14.0,11.0,8.0,10.0,14.0
processors,10.0,7.0,5.0,4.0,2.0,3.0,5.0,3.0,2.0,5.0
construct,10.0,7.0,13.0,5.0,12.0,7.0,8.0,7.0,9.0,5.0
robots,10.0,6.0,9.0,9.0,13.0,21.0,16.0,16.0,17.0,24.0
termination,10.0,11.0,5.0,8.0,5.0,4.0,4.0,3.0,1.0,1.0
maximize,10.0,7.0,9.0,6.0,8.0,10.0,8.0,11.0,8.0,8.0
downlink,10.0,17.0,20.0,12.0,13.0,15.0,13.0,23.0,16.0,10.0
manage,10.0,6.0,3.0,7.0,12.0,4.0,11.0,4.0,3.0,1.0
representations,10.0,5.0,14.0,18.0,24.0,26.0,30.0,40.0,40.0,51.0
mechanism,10.0,19.0,34.0,31.0,19.0,24.0,15.0,13.0,12.0,20.0
randomness,10.0,9.0,13.0,8.0,5.0,6.0,4.0,6.0,4.0,2.0
synthesis,10.0,22.0,24.0,29.0,11.0,29.0,23.0,41.0,45.0,31.0
functional,10.0,16.0,18.0,25.0,16.0,14.0,13.0,17.0,13.0,15.0
experimental,10.0,15.0,14.0,11.0,10.0,11.0,12.0,11.0,11.0,5.0
individual,10.0,11.0,7.0,4.0,8.0,7.0,7.0,8.0,4.0,10.0
packet,10.0,30.0,17.0,13.0,10.0,14.0,11.0,17.0,5.0,3.0
decentralize,10.0,13.0,17.0,20.0,19.0,14.0,9.0,16.0,12.0,19.0
guarantee,10.0,7.0,16.0,14.0,14.0,16.0,17.0,18.0,21.0,9.0
analyze,10.0,14.0,7.0,14.0,13.0,21.0,19.0,6.0,19.0,16.0
load,10.0,11.0,11.0,18.0,20.0,24.0,14.0,15.0,16.0,15.0
2d,10.0,10.0,16.0,6.0,6.0,7.0,9.0,14.0,16.0,15.0
frequency,10.0,24.0,22.0,18.0,20.0,26.0,24.0,26.0,20.0,7.0
ring,10.0,7.0,7.0,11.0,8.0,16.0,5.0,9.0,9.0,9.0
lattices,10.0,8.0,6.0,6.0,7.0,7.0,6.0,8.0,4.0,0.0
orient,10.0,19.0,6.0,10.0,8.0,7.0,5.0,4.0,4.0,7.0
definition,10.0,1.0,2.0,5.0,3.0,5.0,4.0,7.0,3.0,2.0
paper,10.0,13.0,11.0,15.0,7.0,12.0,10.0,11.0,6.0,3.0
gap,10.0,13.0,13.0,7.0,17.0,7.0,7.0,9.0,8.0,8.0
rfid,10.0,16.0,8.0,4.0,3.0,2.0,3.0,1.0,3.0,1.0
intelligent,10.0,13.0,20.0,18.0,14.0,10.0,13.0,6.0,17.0,16.0
first,10.0,18.0,13.0,16.0,16.0,12.0,8.0,12.0,11.0,13.0
